county,TotalCasesPer100K,TotalDeathsPer100K,NewPoverty
"Nelson, Virginia",355856.8256744937,3646.639305658346,14.919175132880309
"Nemaha, Kansas",1439375.928677563,39742.446755819714,10.772005943536405
"Nemaha, Nebraska",833162.9029967334,11106.376935094448,11.550759835250672
"Neosho, Kansas",849429.3293849096,6477.882657782713,21.427311987167624
"Neshoba, Mississippi",1814532.730916873,100251.38431226008,22.228725753303664
"Ness, Kansas",1321526.157947351,62045.98467177608,8.804031989336888
"Nevada, Arkansas",1030581.6135084429,40161.81988742964,23.06985225140713
"Nevada, California",321423.9462554888,5428.074222465044,12.174447075011637
"New Castle, Delaware",861962.1069624312,17731.822800683196,12.31827286878689
"New Hanover, North Carolina",688562.1242029236,5736.22115288403,18.53299737112605
"New Haven, Connecticut",870067.751039,42435.511241383225,12.159951608057746
"New Kent, Virginia",478560.63928275596,4273.254397505239,5.138810115480193
"New London, Connecticut",556848.9356358856,17552.40571403247,10.133704371205294
"New Madrid, Missouri",1198591.2368275097,25812.534664448143,24.05557404326123
"Newaygo, Michigan",574300.0897722291,7035.637487212676,17.832203177519364
"Newberry, South Carolina",1179445.58738197,27636.229361185844,19.99078176926729
"Newport, Rhode Island",436884.0440363444,2737.8491418681792,9.231610259122158
"Newport News city, Virginia",549762.965011755,6774.166781911215,16.61621795049094
"Newton, Arkansas",989693.5933147633,52000.50645733097,17.79913902253735
"Newton, Georgia",896306.2394089984,21606.595457055275,16.76421431427429
"Newton, Indiana",761475.5264655664,31438.53158793398,14.060116676152532
"Newton, Mississippi",1242795.1672342212,30563.978168587022,23.16732751784298
"Newton, Missouri",892803.5441386059,11324.415749437641,12.922544087092398
"Newton, Texas",413998.7312328188,20835.976598294215,15.711891167970675
"Nez Perce, Idaho",868815.9144299495,21235.067726295798,14.455450592292696
"Niagara, New York",558879.0407899377,15835.899847184672,13.382575761137886
"Nicholas, Kentucky",506188.9250814332,7392.720577821838,27.75754142472737
"Nicholas, West Virginia",327898.4938813931,4420.301223721368,18.5920771885786
"Nicollet, Minnesota",807847.1786599755,17208.829942945904,12.413301669803149
"Niobrara, Wyoming",571359.4191206131,5526.421944332392,14.9
"Noble, Indiana",1107167.7105080027,24598.806435967188,9.239522574386877
"Noble, Ohio",737508.6218788798,22906.607807973513,12.54353703959167
"Noble, Oklahoma",968277.7339987741,8090.359863409509,11.624997811049822
"Nobles, Minnesota",3212601.8120252583,27633.38519264208,15.798471675665782
"Nodaway, Missouri",1330073.8656348926,10600.597959901512,22.813102356665496
"Nolan, Texas",962194.7965310207,20940.627084723146,16.857358238825885
"Nome Census Area, Alaska",359225.85874962003,0.0,24.678771912047825
"Norfolk, Massachusetts",701903.2559559556,47019.61004566605,6.512605470420758
"Norfolk city, Virginia",627709.2353266708,7796.88466421433,20.761283326280157
"Norman, Minnesota",741660.3429959022,12065.563818485354,11.994020336925178
"North Slope Borough, Alaska",919893.4098595879,2101.0556523521573,10.204284103720406
"Northampton, North Carolina",870527.7587388622,27930.089102124744,25.564966219524138
"Northampton, Pennsylvania",823516.9019841099,32908.44384779741,9.71898744272133
"Northampton, Virginia",856742.7904650775,68794.79913318886,20.22342890481747
"Northumberland, Pennsylvania",669393.1511855371,30832.56303875836,14.405192501988436
"Northumberland, Virginia",503484.5764648278,13652.684837604049,13.49995103639628
"Northwest Arctic Borough, Alaska",765106.9345430979,337.0058327932599,25.233350615683733
"Norton, Kansas",2476479.102587299,51999.27628007961,11.6
"Norton city, Virginia",499505.3178332921,3363.838733613653,25.700000000000003
"Nottoway, Virginia",952848.0401621935,28222.951663770353,21.59724528544764
"Nowata, Oklahoma",867687.595712098,12021.439509954058,18.09634379785605
"Noxubee, Mississippi",1579683.7872418205,38777.188813745204,35.1139462621093
"Nuckolls, Nebraska",770866.1417322834,2107.4571560907825,10.750440018527096
"Nueces, Texas",1467582.9325716072,27535.95697436985,16.548859084366388
"Nye, Nevada",619142.6459719143,15627.30968218773,17.275923872875094
"O'Brien, Iowa",1450444.6356855994,40992.54159495123,9.687872920252438
"Oakland, Michigan",747166.2667289389,31739.48754287923,9.085306556294592
"Obion, Tennessee",1575289.4745425489,27714.537329984672,22.98239668612805
"Ocean, New Jersey",1012092.101224523,55715.712592356445,10.911862492559765
"Oceana, Michigan",878948.968347456,17308.203822624157,17.513876961659765
"Ochiltree, Texas",1013735.2155665776,19687.14231209462,12.98830599008012
"Oconee, Georgia",929233.8485488713,20971.867007672634,6.924577449127099
"Oconee, South Carolina",968589.1525959487,12459.500039512155,18.654708531991677
"Oconto, Wisconsin",1394191.9124516216,13094.888562658482,9.066873081542774
"Ogemaw, Michigan",457076.1237427904,14590.781257447923,18.75287668621002
"Oglala Lakota, South Dakota",1646910.643062067,26576.166818277237,51.8419634735148
"Ogle, Illinois",974552.006044286,13264.495631453534,11.152083535132412
"Oglethorpe, Georgia",935376.0065511123,22451.207861334788,17.579677903644058
"Ohio, Indiana",837540.179326679,25241.075960074435,5.015276602943664
"Ohio, Kentucky",946176.5439281855,16848.14229906076,21.310809575263903
"Ohio, West Virginia",700841.3741667832,11303.780357059619,13.676616324057242
"Okaloosa, Florida",955638.6677530858,17001.786518616736,11.464934131615305
"Okanogan, Washington",709150.0108756071,10063.56188220509,21.86571283563332
"Okeechobee, Florida",1087946.2066222532,19819.52868648702,22.269948791886247
"Okfuskee, Oklahoma",1332524.6710526317,16134.868421052632,25.564588815789477
"Oklahoma, Oklahoma",1025041.1067898213,9074.235052047074,17.04402333754842
"Okmulgee, Oklahoma",912727.1797755681,9324.91500728509,19.722443189080032
"Oktibbeha, Mississippi",1115943.8775510204,28703.02883057985,30.79855644638808
"Oldham, Kentucky",866865.2236473629,11996.967493385733,5.53121161016818
"Oldham, Texas",762265.9625540086,22899.663946231394,11.1
"Oliver, North Dakota",976673.9846322723,13062.568605927552,3.1
"Olmsted, Minnesota",828789.926492402,6594.58746744899,9.08488314599334
"Oneida, Idaho",642156.862745098,4201.680672268907,12.6
"Oneida, New York",685490.9522907663,20421.910779773072,17.427011415092714
"Oneida, Wisconsin",990221.2038922834,15325.865580448066,8.98220468431772
"Onondaga, New York",600884.3861791139,15726.293596539434,16.425638218483584
"Onslow, North Carolina",610627.7084360485,5199.678231310169,13.353480032176869
"Ontario, New York",375355.05201340746,9795.32564320355,9.984632526874352
"Ontonagon, Michigan",630648.8801054019,25872.859025032936,15.458234519104083
"Orange, California",742941.0333175318,11657.143509000525,12.237570726556935
"Orange, Florida",1006042.631621372,10158.531594709722,16.73777654284244
"Orange, Indiana",850848.49411405,43556.031187891764,15.076089282984253
"Orange, New York",1288070.306261139,35211.30484909063,12.13061395019224
"Orange, North Carolina",598763.1512142837,11502.552675373028,14.667043691648098
"Orange, Texas",854126.4941782169,13848.335697005088,14.296916898068146
"Orange, Vermont",124359.01871907547,297.5675582159787,11.486259991003772
"Orange, Virginia",427673.33049766056,5260.172976038565,8.87743655182192
"Orangeburg, South Carolina",1048264.0603258675,32068.31545401499,23.34985748911531
"Oregon, Missouri",615465.2565173021,2115.2240467575843,25.31917617589758
"Orleans, New York",483416.6987302809,36290.40015390535,15.634895632935743
"Orleans, Vermont",114593.15053244776,1465.6227969277577,14.17998218990019
"Osage, Kansas",595149.1128727822,5398.263495658739,12.81535170504593
"Osage, Missouri",1036362.9684055841,6869.948567229978,6.922439382806759
"Osage, Oklahoma",887427.6663146779,10846.884899683211,15.86059556494192
"Osborne, Kansas",546715.5266015201,0.0,15.5
"Osceola, Florida",1262944.0781380702,15004.859026718497,17.794451176007477
"Osceola, Iowa",1335517.9704016913,11611.644169783704,11.398585135794438
"Osceola, Michigan",405258.17148270964,6778.347185737049,20.76570776452349
"Oscoda, Michigan",410693.6416184971,18894.50867052023,18.140426300578035
"Oswego, New York",350588.73599092074,4005.5744244073003,18.301534635701348
"Otero, Colorado",826166.4392905866,24480.218281036836,22.9494624829468
"Otero, New Mexico",786095.5013050821,8593.58206663596,22.03986335022263
"Otoe, Nebraska",755338.5826771654,2173.228346456693,9.998740157480317
"Otsego, Michigan",591590.7122530623,18018.723965851445,14.953915948364743
"Otsego, New York",277916.049382716,4688.065843621399,15.115313580246914
"Ottawa, Kansas",806412.6238039281,0.0,9.717055564881653
"Ottawa, Michigan",804183.1553330502,12987.657140410285,10.69294005559461
"Ottawa, Ohio",716181.4123476171,20581.814614044986,10.483784247835366
"Ottawa, Oklahoma",1135653.2702915682,12217.494089834516,21.89473601260835
"Otter Tail, Minnesota",797399.2040145354,9328.603564630559,9.429005018169232
"Ouachita, Arkansas",685277.7094101239,14484.371154319468,26.171749118057267
"Ouray, Colorado",431055.2331828927,11025.145067698259,10.4
"Outagamie, Wisconsin",1264474.4882370913,11095.107153768931,8.693521125223691
"Overton, Tennessee",1344264.60559218,23246.192316435554,19.55935894521482
"Owen, Indiana",712706.9714176647,15436.369709404971,15.580727203321086
"Owen, Kentucky",475903.050720569,6297.959947594984,16.67087778401647
"Owsley, Kentucky",789081.609962197,17122.52612853013,33.14789859906604
"Owyhee, Idaho",1088905.4813773718,19562.543921293043,23.355147575544624
"Oxford, Maine",231102.56858291104,3779.4862834177875,15.200333741044906
"Ozark, Missouri",556925.3859348199,6357.204116638079,27.641037735849054
"Ozaukee, Wisconsin",996722.7302230776,10906.77203730485,5.869118735552342
"Pacific, Washington",279517.6695319962,4403.05635148042,18.56687201528176
"Page, Iowa",1052783.7328655883,7633.339829792762,13.643019554342883
"Page, Virginia",742420.0219464843,35067.94969190512,17.002899468219802
"Palm Beach, Florida",1020389.5226427207,26063.589697583073,13.476436389275934
"Palo Alto, Iowa",1141031.8331503842,10351.26234906696,6.930570801317234
"Palo Pinto, Texas",870617.9515457682,22110.356113700236,18.20402717990679
"Pamlico, North Carolina",647168.6323517925,5912.676716394595,15.522916503944389
"Panola, Mississippi",1435998.714540302,30316.398375646382,20.56605217797774
"Panola, Texas",669869.3475863239,37367.43870365657,15.267022991431237
"Park, Colorado",276745.5621301775,3295.85798816568,6.566065088757396
"Park, Montana",629098.1813636647,3212.2992312980437,13.44723454784076
"Park, Wyoming",803101.5166006285,4894.7943708156845,7.090118185544473
"Parke, Indiana",737609.8933302076,6411.909506505685,14.145938342515532
"Parker, Texas",878016.5604185356,10865.889189682684,9.163479751990666
"Parmer, Texas",1601641.1711072838,44352.14264005673,17.287397426805796
"Pasco, Florida",676345.0142129861,12698.540157707936,13.539600831901328
"Pasquotank, North Carolina",695895.9186769838,23264.046932685986,18.182139786577658
"Passaic, New Jersey",1540972.0249998532,73789.13082224916,16.97478685294469
"Patrick, Virginia",600673.794409177,26745.740060140328,20.151197237999774
"Paulding, Georgia",815317.6858115867,11651.651257554184,9.708555830418836
"Paulding, Ohio",696548.9947760012,9994.195556962693,10.690211598332542
"Pawnee, Kansas",1807865.997638725,8205.430932703659,7.497992916174734
"Pawnee, Nebraska",629142.0118343194,2625.7396449704142,20.5
"Pawnee, Oklahoma",842023.346303502,12962.06225680934,15.035651750972765
"Payette, Idaho",1291764.0877446472,13765.926704321555,15.556456061999214
"Payne, Oklahoma",1029802.5646749511,4863.953171118883,28.51428305677506
"Peach, Georgia",896118.6961186961,22736.522736522737,19.537225737225736
"Pearl River, Mississippi",699945.5030972406,31226.725281113188,17.901513197333287
"Pecos, Texas",1039774.740572007,18096.68438370033,12.039717792963808
"Pembina, North Dakota",1136992.9078014186,12709.21985815603,5.645134751773049
"Pemiscot, Missouri",1074907.7490774908,21010.147601476012,28.54921586715867
"Pend Oreille, Washington",395270.1668452472,2877.6978417266187,16.615758457064135
"Pender, North Carolina",729352.7676557348,6519.174041297934,15.724914107235817
"Pendleton, Kentucky",500633.1727460426,715.7604955264968,15.12239504473503
"Pendleton, West Virginia",569949.5657046792,5547.772485289997,18.63230596805828
"Pennington, Minnesota",732323.7303655702,9509.051208001689,10.33321124181165
"Pennington, South Dakota",1268570.0016647244,16364.24171799567,14.243417864343453
"Penobscot, Maine",166055.52782958158,2719.261380053059,16.37971553150692
"Peoria, Illinois",898525.8803620833,14618.17400413656,16.1067071369094
"Pepin, Wisconsin",1034496.0175775887,6783.850590497116,13.137269980774514
"Perkins, Nebraska",854511.0192837466,67561.98347107437,4.8
"Perkins, South Dakota",1044973.0094466937,26754.385964912282,12.0
"Perquimans, North Carolina",571390.4931141714,7019.102621057307,18.889871168369613
"Perry, Alabama",1597438.0165289256,20764.462809917357,42.11927685950413
"Perry, Arkansas",579021.3178294573,5329.457364341085,17.759951550387598
"Perry, Illinois",1148013.2296082359,28140.867377835748,14.729720035403178
"Perry, Indiana",852608.0399396745,24385.04342399501,14.235358052940873
"Perry, Kentucky",727168.9414175418,9455.157524973472,26.04151267883933
"Perry, Mississippi",1132738.4411056696,41039.26288702582,19.924877562878724
"Perry, Missouri",1300438.9861510321,12594.7217141364,8.103961327410504
"Perry, Ohio",584287.0244282022,7478.531528777478,19.225450907372927
"Perry, Pennsylvania",436501.1552378046,10990.017001612972,8.365909586294084
"Perry, Tennessee",1258919.0560771378,32174.574980969297,29.34377061659477
"Pershing, Nevada",873292.2984536856,13406.395436120702,15.0
"Person, North Carolina",587958.7155963302,9416.411824668705,18.247031090723752
"Petersburg Borough, Alaska",151572.51908396947,0.0,7.8
"Petersburg city, Virginia",845409.9946936355,20026.84396166932,27.478534194837216
"Petroleum, Montana",244591.61147902868,18763.796909492274,10.1
"Pettis, Missouri",1280762.9582358364,17147.65179985346,17.292422416034412
"Phelps, Missouri",643324.4935707441,20453.279254785728,21.691536113030107
"Phelps, Nebraska",983269.6715049656,8010.476918039943,7.09890865437084
"Philadelphia, Pennsylvania",981594.8962098089,36495.489141895334,26.194241544490293
"Phillips, Arkansas",979147.4536325444,19920.07377805103,33.02902961368993
"Phillips, Colorado",712502.8888375317,15807.718973884908,8.143540559278946
"Phillips, Kansas",1271869.261843555,43518.178479618065,8.131233933161953
"Phillips, Montana",1264677.4583232664,26600.628171055807,18.0
"Piatt, Illinois",732830.2805330737,7113.734558510315,5.4206900748493885
"Pickaway, Ohio",1926946.99956198,23427.06964520368,11.229613666228646
"Pickens, Alabama",1265037.1839365396,24095.190877540903,22.947818542389687
"Pickens, Georgia",883913.9175427612,13881.290577727978,9.83081106021158
"Pickens, South Carolina",1190585.3485825325,17045.014779866444,20.385765218322096
"Pickett, Tennessee",1405935.7128771446,41411.95030565964,18.8
"Pierce, Georgia",1358659.422182749,30207.408181390732,21.01679640562144
"Pierce, Nebraska",894076.6550522649,32696.86411149826,6.8134494773519165
"Pierce, North Dakota",1241994.3820224719,43328.651685393255,17.676615168539325
"Pierce, Washington",466981.03273453517,8167.720272174521,12.277580505281042
"Pierce, Wisconsin",1000878.0866443507,8921.554358899723,11.427480230922235
"Pike, Alabama",1085820.2902033827,12815.813981434194,26.969186168774595
"Pike, Arkansas",818837.7857339575,11640.503075369503,17.360047737078858
"Pike, Georgia",1020614.9896757632,19158.43518053463,12.253440482169763
